Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
4551,26700,126200,0.18,1365,0,0,1,0,1,3,3,1,69.78630137,0,0,1,0
4552,19000,85600,0.155,870,400,0,1,0,0,2,2,1,62.78356164,0,0,1,0
4553,3900,39100,0.113,712,0,0,1,0,0,2,2,0,60.78082192,0,0,1,0
4554,23600,50300,0.385,696,0,100,1,0,0,1,2,0,42.76986301,0,0,1,0
4555,14900,112100,0.254,920,500,190,1,0,0,3,2,1,28.75890411,0,0,1,0
4556,24100,88400,0.471,1798,0,0,1,0,0,4,2,1,90.80273973,0,0,1,0
4557,18900,64400,0.157,1004,0,0,1,0,0,3,3,1,96.80547945,0,0,0,0
4558,29200,129900,0.172,1433,150,56,1,1,1,3,3,1,81.79452055,0,0,1,0
4559,14100,45600,0.16,768,0,0,1,0,0,2,2,1,72.7890411,0,0,0,0
4560,15900,81300,0.169,1026,0,0,1,0,0,2,3,1,101.8082192,0,0,1,0
4561,19500,91700,0.147,866,500,120,1,1,1,3,2,1,33.76164384,0,0,1,0
4562,19500,102400,0.183,1245,0,0,1,0,1,2,2,1,54.77808219,0,0,1,0
4563,25100,90100,0.141,832,0,280,1,0,0,2,3,1,82.79726027,280,0,1,0
4564,12800,58700,0.149,816,0,0,1,0,1,1,3,1,87.8,0,0,1,0
4565,14500,49600,0.132,597,0,0,1,0,0,1,2,1,78.79452055,216,0,0,0
4566,6400,32600,0.138,882,0,0,1,0,0,1,2,0,115.8164384,0,0,0,0
4567,26700,100100,0.187,1034,425,120,1,1,1,4,1,1,40.76712329,0,0,1,0
4568,18800,63500,0.241,948,0,0,1,0,0,2,3,0,63.78356164,0,0,1,0
4569,24800,104700,0.193,1274,420,0,2,0,0,3,3,1,58.78082192,240,0,1,0
4570,5800,44400,0.43,720,0,0,1,0,0,2,2,0,50.77534247,0,0,0,0
4571,22500,113400,0.16,1342,400,72,1,0,0,3,3,1,72.7890411,0,0,1,0
4572,26400,121500,0.161,1405,0,0,1,0,1,3,2,1,69.78630137,0,0,1,0
4573,11100,55400,0.23,960,0,0,1,0,0,3,2,0,54.77808219,0,1,0,0
4574,50300,160500,0.282,1547,500,0,2,0,0,3,2,1,55.77808219,231,0,1,0
4575,19500,78700,0.161,1004,0,0,1,0,0,3,2,1,68.78630137,0,0,1,0
4576,17200,90100,0.412,1705,0,0,1,1,1,3,4,1,87.8,0,0,1,0
4577,8000,36300,0.149,793,0,0,1,0,0,2,2,1,96.80547945,0,0,1,0
4578,30500,121100,0.166,1264,552,0,1,1,1,2,3,1,61.78082192,0,0,1,0
4579,5300,96200,0.059,1788,132,0,1,1,0,3,5,1,99.80821918,144,0,1,0
4580,46200,64900,0.441,1094,0,0,1,0,0,3,3,1,105.8109589,0,0,1,0
4581,6300,56800,0.137,1049,0,0,1,0,0,2,3,1,92.80273973,0,0,1,0
4582,7000,52700,0.153,1216,0,0,1,1,0,2,4,0,100.8082192,0,1,0,0
4583,6600,71900,0.191,1491,0,0,1,0,1,3,3,0,83.79726027,0,1,0,0
4584,8300,28300,0.172,726,0,64,1,0,0,2,3,0,69.78630137,0,0,0,0
4585,19200,96200,0.153,837,0,0,1,0,0,2,2,1,57.77808219,240,0,1,0
4586,26100,81600,0.161,965,0,0,1,0,1,2,3,1,87.8,0,0,1,0
4587,28000,122300,0.256,1177,0,171,1,0,0,3,2,1,58.78082192,240,0,0,0
4588,27100,95800,0.202,894,0,168,2,0,1,2,2,1,60.78082192,0,0,1,0
4589,19500,76400,0.194,1236,0,0,1,0,0,3,3,1,87.8,0,0,1,0
4590,35400,124400,0.321,1440,0,0,1,1,1,3,4,1,80.79452055,0,0,1,0
4591,16800,97100,0.152,890,500,429,2,0,0,2,3,1,49.77260274,0,0,1,0
4592,24000,121600,0.227,1108,800,0,2,0,0,2,3,1,57.77808219,0,0,1,0
4593,5900,66300,0.153,2000,0,0,2,0,0,4,4,0,73.7890411,0,0,0,0
4594,19000,56900,0.241,892,0,0,1,0,0,2,2,1,61.78082192,0,0,1,0
4595,32000,124700,0.253,1336,0,100,2,1,0,3,3,1,3.742465753,440,0,0,0
4596,21100,107400,0.19,948,500,90,1,0,1,2,2,1,36.76438356,0,0,1,0
4597,24500,86900,0.255,1167,0,244,1,0,0,3,3,1,52.77534247,0,0,0,0
4598,10500,46900,0.133,800,0,0,1,0,0,3,2,0,52.77534247,0,0,0,0
4599,17000,59300,0.16,796,0,152,1,0,0,2,3,0,68.78630137,0,0,1,0
4600,16200,61900,0.15,720,0,372,1,0,0,2,3,0,66.78630137,0,0,1,0
4601,27900,134300,0.18,1340,300,0,1,1,2,3,3,1,70.7890411,0,0,1,0
4602,28700,127900,0.18,1174,0,0,2,1,1,3,2,1,71.7890411,0,0,1,0
4603,23700,112500,0.193,981,0,0,1,0,1,2,3,1,59.78082192,0,0,1,0
4604,50500,212800,0.326,2142,0,0,2,1,1,3,4,1,92.80273973,0,0,1,0
4605,16400,103000,0.166,1392,0,0,1,1,0,3,2,1,49.77260274,0,0,1,0
4606,6300,38000,0.11,955,0,60,1,0,0,2,4,0,123.8219178,0,1,0,0
4607,15700,88400,0.207,1275,300,0,2,0,0,3,2,1,50.77534247,0,0,0,0
4608,4300,27800,0.138,744,0,0,1,0,0,2,3,0,105.8109589,0,0,1,0
4609,14300,30100,0.168,680,0,0,1,0,0,1,3,0,93.80273973,0,0,0,0
4610,22600,118800,0.164,1007,480,192,1,2,1,3,2,1,42.76986301,0,0,1,0
4611,18500,125100,0.172,1617,396,168,1,0,0,4,3,1,50.77534247,0,0,1,0
4612,16200,76100,0.145,840,0,296,1,0,0,3,2,1,39.76712329,0,0,1,0
4613,12400,53200,0.26,816,0,0,1,0,0,2,3,1,70.7890411,0,0,0,0
4614,8700,74700,0.128,1048,0,0,1,0,0,2,3,0,79.79452055,0,0,1,0
4615,34300,71100,0.35,964,0,0,1,0,0,4,2,1,86.8,0,0,0,0
4616,21700,130900,0.16,1837,500,0,1,1,0,4,2,1,55.77808219,0,0,1,0
4617,14500,49800,0.16,864,0,0,1,0,0,2,2,1,90.80273973,0,0,0,0
4618,18600,89900,0.19,920,0,0,1,0,0,3,2,1,53.77534247,0,0,1,0
4619,45000,167900,0.194,1824,0,0,1,1,1,3,5,1,100.8082192,0,0,1,0
4620,24000,135700,0.354,1687,300,189,2,0,1,2,4,1,43.76986301,0,0,1,0
4621,22900,75500,0.287,1122,0,182,1,0,0,3,2,1,86.8,0,0,0,0
4622,20600,86900,0.184,864,0,0,1,0,0,3,2,1,41.76712329,0,0,1,0
4623,19300,118000,0.165,1462,0,100,2,1,1,3,3,1,18.75342466,380,0,1,0
4624,25100,108200,0.161,1370,320,0,1,0,0,3,3,1,62.78356164,288,0,1,0
4625,8100,38700,0.079,480,0,136,1,0,0,1,2,1,88.8,0,0,1,0
4626,38300,121800,0.513,1774,0,144,1,1,0,3,4,1,100.8082192,0,0,1,0
4627,18400,81100,0.231,1107,0,0,1,0,0,2,3,1,93.80273973,0,0,1,0
4628,11300,50900,0.172,953,0,0,1,0,0,2,3,1,130.8273973,0,0,1,0
4629,38400,87600,0.759,1382,210,0,1,1,0,3,2,1,106.8136986,0,0,1,0
4630,11000,65300,0.121,850,0,168,1,0,1,2,2,1,90.80273973,0,0,1,0
4631,21300,102700,0.172,1012,0,0,1,0,0,3,2,1,51.77534247,0,0,1,0
4632,21200,79800,0.213,912,0,0,1,0,0,3,2,1,38.76712329,0,0,1,0
4633,25600,122000,0.163,1372,898,37,2,0,1,4,4,1,91.80273973,0,0,1,0
4634,34700,150400,0.281,1650,200,176,1,1,2,3,3,1,71.7890411,0,0,1,0
4635,24300,90400,0.161,823,0,200,1,0,0,2,3,1,72.7890411,0,0,1,0
4636,12900,90000,0.152,1576,0,0,1,0,1,3,4,0,116.8164384,0,0,0,0
4637,51000,260700,0.309,2518,450,0,2,1,2,3,4,1,71.7890411,400,0,1,0
4638,18000,83300,0.189,1030,0,0,1,0,1,3,2,1,47.77260274,0,0,1,0
4639,32600,152900,0.562,1214,0,168,2,0,1,3,2,1,10.74794521,0,0,0,0
4640,35000,107100,0.436,1352,0,0,1,1,2,3,3,1,70.7890411,0,0,1,0
4641,16600,43800,0.172,624,0,0,1,0,0,2,2,0,69.78630137,0,0,0,0
4642,23200,121600,0.187,1043,396,0,2,1,1,3,2,1,20.75342466,308,0,0,0
4643,40200,219800,0.253,1850,800,150,3,1,1,3,3,1,5.742465753,650,0,0,0
4644,25800,116900,0.217,1568,384,0,1,1,0,4,5,1,47.77260274,0,0,1,0
4645,27900,107100,0.239,1012,600,0,2,0,0,3,1,1,50.77534247,414,0,1,0
4646,26900,66500,0.172,648,0,0,1,1,0,2,2,1,69.78630137,0,0,1,0
4647,24900,88600,0.161,1040,0,100,2,0,1,2,3,1,93.80273973,0,0,1,0
4648,11900,25000,0.119,432,0,0,1,0,0,1,2,0,86.8,0,1,0,0
4649,12800,52300,0.187,851,0,0,1,0,0,2,3,1,86.8,0,0,1,0
4650,5500,41900,0.121,1037,0,0,1,0,0,3,2,0,135.830137,0,0,0,0
4651,15600,64900,0.15,683,350,0,1,0,0,2,2,1,61.78082192,0,0,1,0
4652,16600,62800,0.152,730,0,0,1,0,0,2,2,0,62.78356164,320,0,0,0
4653,19900,79100,0.263,846,0,0,1,0,0,3,2,1,39.76712329,0,0,1,0
4654,19300,99400,0.179,1739,0,116,1,0,0,4,4,1,101.8082192,0,0,1,0
4655,23600,44000,0.321,672,0,0,1,0,0,2,2,0,73.7890411,0,0,1,0
4656,23600,52000,0.209,660,0,0,1,0,0,2,2,0,83.79726027,0,0,1,0
4657,15600,26100,0.149,1364,0,0,1,0,0,3,4,0,105.8109589,0,1,0,0
4658,26600,99700,0.186,1216,0,192,1,1,0,3,3,1,95.80547945,0,0,1,0
4659,25400,87800,0.172,1183,0,0,1,0,0,3,3,1,58.78082192,0,0,1,0
4660,17700,32200,0.207,660,0,0,1,0,0,2,2,1,90.80273973,0,0,1,0
4661,4400,51400,0.11,1798,0,422,1,0,0,4,5,1,124.8219178,0,1,0,0
4662,29300,121600,0.23,1114,0,0,1,0,0,3,3,1,49.77260274,0,0,1,0
4663,8700,46000,0.196,1085,0,0,1,0,0,4,3,0,83.79726027,0,0,0,0
4664,20300,97900,0.161,972,450,64,1,0,0,3,2,1,58.78082192,0,0,1,0
4665,14800,78600,0.152,904,600,168,1,0,0,2,2,1,57.77808219,0,0,1,0
4666,20500,73800,0.177,989,0,305,1,0,0,3,2,0,60.78082192,0,0,0,0
4667,16900,71000,0.331,1080,936,0,1,0,0,3,2,1,68.78630137,0,0,0,0
4668,10800,113200,0.089,960,480,0,2,0,0,2,2,1,4.742465753,0,0,0,0
4669,22600,98000,0.213,1040,0,160,1,0,0,3,2,1,48.77260274,0,0,1,0
4670,16700,85800,0.161,996,0,0,1,0,0,2,3,1,60.78082192,0,0,1,0
4671,26900,59600,0.172,796,0,241,1,0,0,2,2,1,41.76712329,384,0,1,0
4672,28400,162500,0.179,1835,0,0,2,0,1,3,6,1,12.74794521,480,0,0,0
4673,24700,86800,0.164,1122,200,0,1,0,0,3,2,1,69.78630137,0,0,1,0
4674,23800,90500,0.187,1040,0,0,1,1,0,3,2,1,51.77534247,0,0,1,0
4675,21200,77400,0.275,912,250,0,1,0,0,2,3,1,70.7890411,0,0,1,0
4676,16000,59200,0.152,872,0,0,1,0,0,2,3,1,98.80821918,0,0,1,0
4677,21200,95700,0.172,982,460,0,1,1,1,3,2,1,51.77534247,0,0,1,0
4678,37000,125000,0.453,2166,0,0,1,1,1,4,4,1,59.78082192,0,0,0,0
4679,18700,118900,0.241,922,0,16,1,1,0,3,2,1,6.745205479,0,0,0,0
4680,18400,112600,0.161,1328,0,120,1,0,0,1,3,1,65.78356164,0,0,1,0
4681,20600,81300,0.501,1330,0,368,1,0,0,3,3,1,94.80547945,0,0,1,0
4682,14000,51800,0.147,696,0,0,1,0,0,2,2,0,77.79178082,0,0,0,0
4683,23500,71400,0.996,1196,0,0,1,0,0,3,2,1,41.76712329,0,0,0,0
4684,19600,101400,0.179,930,400,0,1,0,0,3,2,1,45.76986301,0,0,1,0
4685,26700,54600,0.369,835,0,0,1,0,0,2,3,1,87.8,0,0,1,0
4686,13000,49200,0.161,896,300,0,1,1,0,2,2,1,88.8,0,0,1,0
4687,26700,95100,0.2,956,0,0,2,0,0,2,3,1,50.77534247,0,0,1,0
4688,21500,129000,0.184,1066,0,264,1,0,1,2,3,1,8.745205479,440,0,0,0
4689,16100,58200,0.17,672,0,84,1,0,0,2,2,0,61.78082192,0,0,1,0
4690,16500,54600,0.169,616,0,0,1,0,0,2,2,1,68.78630137,0,0,1,0
4691,6100,37300,0.121,616,0,176,1,0,0,2,2,1,90.80273973,0,0,1,0
4692,22000,146100,0.186,1248,0,112,1,0,0,2,3,1,6.745205479,392,0,0,0
4693,19600,141000,0.154,1150,420,96,2,1,1,3,2,1,6.745205479,140,0,0,0
4694,12000,22100,0.172,744,0,0,1,0,0,2,1,0,69.78630137,0,0,0,0
4695,15100,87500,0.245,1496,0,136,1,0,0,3,3,1,57.77808219,350,1,0,0
4696,18200,77000,0.246,1048,0,406,1,0,1,2,2,1,61.78082192,0,0,1,0
4697,11000,51000,0.149,660,0,0,1,0,0,2,2,0,60.78082192,0,0,0,0
4698,32100,159800,0.204,1568,0,0,2,0,1,4,3,1,43.76986301,0,0,1,0
4699,12700,64400,0.223,1754,0,0,1,1,0,3,4,0,81.79452055,0,0,0,0
4700,16900,50100,0.161,623,0,0,1,0,0,1,3,1,90.80273973,0,0,1,0
4701,7300,69400,0.084,912,400,48,1,0,1,2,3,1,31.76164384,0,0,0,0
4702,19700,73200,0.153,1057,0,0,1,0,0,2,3,1,70.7890411,0,0,0,0
4703,8400,24400,0.196,672,0,0,1,0,0,2,2,0,110.8136986,0,1,0,0
4704,28800,126600,0.17,1415,0,0,2,0,0,3,2,1,11.74794521,440,0,0,0
4705,21900,84600,0.179,968,0,328,2,1,0,2,2,1,63.78356164,0,0,1,0
4706,28900,112500,0.205,1189,0,0,1,0,0,2,3,1,53.77534247,240,0,1,0
4707,27800,102000,0.208,1229,230,0,2,0,1,2,3,1,59.78082192,240,0,1,0
4708,15600,117600,0.238,1044,450,256,2,0,1,2,3,1,33.76164384,0,0,0,0
4709,24700,162900,0.27,1217,676,301,3,0,1,4,3,1,9.745205479,484,0,0,0
4710,20300,77200,0.238,864,0,0,1,0,0,3,2,1,42.76986301,0,0,1,0
4711,18600,104900,0.179,1330,400,96,2,0,0,3,2,1,43.76986301,0,0,0,0
4712,18800,124100,0.188,1192,0,0,1,0,0,3,2,1,13.74794521,0,0,1,0
4713,15300,63200,0.537,816,0,0,1,0,0,3,2,0,50.77534247,0,0,1,0
4714,3800,59200,0.057,1089,0,0,1,0,0,3,3,0,146.8383562,0,0,1,0
4715,20500,89100,0.222,784,0,236,1,0,0,2,2,1,33.76164384,0,0,1,0
4716,43800,217000,0.288,1640,1400,192,3,0,2,4,5,1,10.74794521,787,0,0,0
4717,16400,73500,0.164,904,150,180,1,0,0,3,3,1,57.77808219,0,0,0,0
4718,13800,52800,0.164,660,0,0,1,0,0,2,2,1,63.78356164,0,0,1,0
4719,12900,64500,0.116,1056,0,168,1,1,0,3,2,0,68.78630137,216,0,0,0
4720,11600,42900,0.183,1001,0,0,1,0,0,3,2,0,87.8,0,0,0,0
4721,20400,69100,0.184,744,0,329,1,0,0,2,2,0,62.78356164,0,0,1,0
4722,21200,97100,0.171,1334,0,72,1,0,0,3,2,1,62.78356164,0,0,1,0
4723,25600,86500,0.284,918,600,0,1,0,0,3,2,1,32.76164384,0,0,1,0
4724,25400,67900,0.172,864,0,0,1,0,0,3,2,1,57.77808219,0,0,0,0
4725,23600,85200,0.197,852,740,0,1,0,0,2,3,1,62.78356164,252,0,1,0
4726,4900,45800,0.149,1398,0,0,1,0,0,3,2,0,53.77534247,0,0,0,0
4727,8200,43300,0.152,768,0,0,1,0,0,2,2,0,61.78082192,0,1,0,0
4728,9900,27900,0.177,676,0,0,1,0,0,2,2,0,96.80547945,0,0,0,0
4729,21000,63400,0.385,1081,0,0,1,0,0,2,4,1,97.80547945,0,0,0,0
4730,13100,91500,0.173,846,0,120,1,0,0,2,2,1,11.74794521,0,0,0,0
4731,6400,46500,0.137,963,0,0,1,0,0,2,6,0,97.80547945,0,0,1,0
4732,19400,82600,0.276,925,500,0,1,1,0,3,2,1,49.77260274,0,0,1,0
4733,24000,88600,0.165,978,300,72,1,1,0,3,2,1,60.78082192,0,0,1,0
4734,8500,86300,0.527,1701,0,0,1,0,0,3,2,1,77.79178082,0,0,1,0
4735,22800,132100,0.176,1326,0,338,2,0,0,3,2,1,13.74794521,440,0,0,0
4736,26000,85800,0.166,876,0,168,1,0,0,2,2,1,74.79178082,0,0,1,0
4737,16600,95300,0.144,994,0,120,1,0,0,3,2,1,12.74794521,0,0,0,0
4738,12800,39100,0.162,744,0,0,1,0,0,3,2,1,62.78356164,0,0,1,0
4739,14000,27600,0.164,446,0,168,1,0,0,1,2,0,58.78082192,0,0,0,0
4740,18600,95000,0.196,969,500,0,2,0,1,3,2,1,45.76986301,0,0,1,0
4741,18200,87500,0.521,1192,336,0,1,1,0,3,3,1,51.77534247,0,0,1,0
4742,14700,59700,0.142,748,0,260,1,0,0,2,2,1,56.77808219,0,0,1,0
4743,41600,153100,0.173,1358,0,168,2,0,1,3,3,1,3.742465753,440,0,0,0
4744,16200,49800,0.152,924,0,0,1,0,0,2,2,1,113.8136986,0,0,1,0
4745,8800,114500,0.153,798,630,144,2,0,0,3,4,1,4.742465753,0,0,0,0
4746,9700,87800,0.168,1060,0,0,1,0,0,3,3,1,17.75068493,308,0,0,0
4747,68400,214000,0.48,1708,800,0,3,0,2,3,3,1,50.77534247,462,0,0,0
4748,39400,158900,0.328,1732,0,120,2,1,1,3,3,1,9.745205479,680,0,0,0
4749,17600,76100,0.207,864,0,0,1,0,0,3,2,1,38.76712329,336,0,1,0
4750,4900,41500,0.086,996,0,240,1,0,0,2,3,0,128.8246575,0,0,1,0
4751,4100,43500,0.138,1107,0,0,1,0,0,3,2,0,95.80547945,0,0,1,0
4752,14800,52600,0.166,812,0,0,1,0,0,2,3,0,90.80273973,0,0,1,0
4753,19700,54200,0.153,1032,0,0,1,0,0,2,3,1,100.8082192,0,0,1,0
4754,16600,88300,0.152,920,350,88,1,0,0,2,3,1,86.8,0,0,1,0
4755,11100,124900,0.177,1100,0,155,2,0,0,3,2,1,5.742465753,0,0,0,0
4756,19700,95300,0.167,1148,400,0,1,1,0,3,2,1,52.77534247,0,0,1,0
4757,15500,44900,0.152,1119,0,0,1,0,1,3,2,0,100.8082192,0,0,0,0
4758,27900,91700,0.211,780,400,216,1,1,0,3,2,1,60.78082192,0,0,1,0
4759,7800,13500,0.226,1181,0,0,1,0,0,2,2,0,104.8109589,0,1,0,0
4760,21900,88900,0.172,912,0,0,1,0,0,3,2,1,52.77534247,0,0,1,0
4761,15100,58000,0.162,672,0,0,1,0,0,2,2,1,68.78630137,288,0,1,0
4762,5800,29000,0.149,762,0,0,1,0,0,2,3,0,110.8136986,0,0,0,0
4763,8300,28700,0.172,767,0,0,1,0,0,2,2,0,97.80547945,0,1,0,0
4764,23700,74700,0.161,838,0,0,1,0,0,2,3,1,88.8,0,0,1,0
4765,21300,102700,0.187,1194,500,105,2,1,0,3,2,1,49.77260274,0,0,1,0
4766,11000,82200,0.165,910,0,0,1,1,0,3,2,1,39.76712329,0,0,1,0
4767,27200,127600,0.272,1538,0,120,2,1,1,3,3,1,17.75068493,520,0,0,0
4768,14300,67400,0.303,880,0,0,1,0,0,2,3,0,56.77808219,0,0,1,0
4769,22600,83100,0.158,1144,0,256,1,1,0,2,3,1,68.78630137,0,0,1,0
4770,15900,91800,0.153,1199,400,0,1,0,0,3,2,1,68.78630137,200,0,1,0
4771,17800,97700,0.389,1521,0,0,1,0,0,3,5,1,83.79726027,0,0,1,0
4772,4700,90000,0.143,1330,0,140,2,0,1,3,2,1,43.76986301,0,0,1,0
4773,11100,45400,0.155,970,0,358,1,0,0,2,2,1,111.8136986,0,0,0,0
4774,10100,46300,0.129,1019,0,0,1,0,0,2,2,0,100.8082192,0,0,0,0
4775,17400,71000,0.172,876,0,136,1,0,0,2,2,0,56.77808219,0,0,1,0
4776,19900,88300,0.234,912,300,0,1,0,0,2,3,1,52.77534247,294,0,1,0
4777,17100,60500,0.448,922,0,0,1,0,0,2,2,1,71.7890411,0,0,0,0
4778,106200,359800,0.781,3693,0,0,3,1,1,5,5,0,87.8,231,0,1,0
4779,26800,68000,0.459,1100,0,0,1,0,0,2,2,1,80.79452055,0,0,1,0
4780,9800,77500,0.148,1281,350,0,1,0,0,3,3,1,70.7890411,0,0,1,0
4781,19500,83700,0.532,970,0,0,1,0,0,3,2,1,47.77260274,0,0,1,0
4782,16200,95100,0.189,1105,0,0,1,0,0,3,3,1,52.77534247,0,0,1,0
4783,10200,46500,0.127,1042,0,0,2,0,0,2,3,0,108.8136986,0,0,1,0
4784,13500,60400,0.133,1248,0,0,1,0,0,3,3,1,94.80547945,0,0,0,0
4785,4900,37400,0.149,1066,0,0,1,0,0,3,3,0,95.80547945,0,0,0,0
4786,47400,102700,1.076,1634,0,0,1,1,1,4,3,0,86.8,0,0,1,0
4787,15400,45400,0.201,792,0,100,1,0,0,2,3,0,61.78082192,0,0,1,0
4788,17500,93800,0.172,1210,0,0,1,0,0,3,2,1,55.77808219,0,0,1,0
4789,18300,88800,0.17,1488,0,330,1,0,0,3,3,1,96.80547945,300,0,1,0
4790,30500,62200,0.179,981,360,0,1,0,0,3,2,1,64.78356164,0,0,0,0
4791,18300,68300,0.152,890,0,128,1,0,0,2,2,1,87.8,0,0,1,0
4792,20100,79800,0.156,1339,0,288,2,0,0,4,3,0,87.8,0,0,0,0
4793,16300,108600,0.183,2075,0,200,2,0,1,3,6,1,76.79178082,0,0,1,0
4794,51200,200000,0.305,1819,0,0,2,1,2,3,3,1,62.78356164,300,0,1,0
4795,20800,89400,0.153,857,600,166,2,0,0,3,1,1,18.75342466,0,0,1,0
4796,91200,209300,0.605,2655,0,0,2,1,1,4,5,1,91.80273973,0,0,1,0
4797,27200,110400,0.172,1273,230,0,2,0,1,4,3,1,85.79726027,0,0,1,0
4798,52400,97400,0.283,1373,600,0,1,2,0,3,2,1,36.76438356,0,0,1,0
4799,17600,39700,0.15,778,0,0,1,0,0,2,2,0,95.80547945,0,0,0,0
4800,23600,104100,0.165,1320,228,144,1,0,0,2,4,1,64.78356164,0,0,1,0
4801,15000,109400,0.156,1136,0,190,1,1,2,3,3,1,57.77808219,0,0,1,0
4802,24700,78600,0.23,1080,0,220,1,0,0,1,3,1,63.78356164,0,0,1,0
4803,34800,64400,0.182,696,560,0,2,0,0,1,4,1,93.80273973,0,0,1,0
4804,11900,48700,0.22,575,0,0,1,0,0,2,2,0,70.7890411,0,0,1,0
4805,22100,87100,0.275,826,0,0,1,0,0,2,3,1,51.77534247,0,0,1,0
4806,20900,43900,0.575,806,0,0,1,0,0,2,2,1,100.8082192,0,0,1,0
4807,15100,107400,0.315,1620,0,424,1,0,0,3,3,1,58.78082192,0,0,1,0
4808,25600,129800,0.461,1492,200,168,2,0,1,3,3,1,49.77260274,0,0,1,0
4809,20000,68300,0.207,936,0,0,1,0,0,3,2,1,59.78082192,0,1,0,0
4810,31300,149600,0.278,1442,0,232,2,0,0,3,2,1,5.742465753,420,0,0,0
4811,20700,116200,0.154,1353,0,0,1,1,0,3,3,1,70.7890411,242,0,0,0
4812,20800,92000,0.177,1198,0,0,1,0,0,3,3,1,68.78630137,0,0,1,0
4813,11600,44400,0.152,616,0,0,1,0,0,2,2,0,56.77808219,0,0,1,0
4814,17200,78900,0.153,1433,0,0,1,0,0,4,3,0,107.8136986,0,0,0,0
4815,16500,63800,0.267,812,0,0,1,0,0,3,2,1,63.78356164,0,0,1,0
4816,38400,73900,0.462,864,0,0,1,0,0,3,2,1,59.78082192,0,0,0,0
4817,21600,81100,0.175,794,300,36,1,0,1,2,3,1,69.78630137,0,0,1,0
4818,30100,75400,0.235,878,0,248,1,0,0,2,6,1,71.7890411,0,0,0,0
4819,46600,119500,0.942,1766,0,0,2,0,0,3,2,1,51.77534247,0,0,1,0
4820,25600,82100,0.201,1005,500,288,1,1,0,3,3,1,51.77534247,0,0,1,0
4821,7000,42600,0.152,809,0,0,1,0,0,2,2,0,109.8136986,0,0,1,0
4822,21600,58700,0.96,712,324,0,1,0,0,3,2,1,57.77808219,0,0,1,0
4823,12700,42000,0.172,528,0,0,1,0,0,1,2,0,100.8082192,0,0,1,0
4824,13500,61400,0.133,881,0,0,1,0,0,3,3,1,76.79178082,0,0,1,0
4825,19200,95200,0.143,1398,0,30,1,0,0,4,3,1,94.80547945,0,0,1,0
4826,18400,133900,0.178,2143,0,180,2,0,1,3,4,1,97.80547945,0,0,1,0
4827,18600,46500,0.123,681,0,0,1,0,0,1,2,1,95.80547945,0,0,0,0
4828,15700,65800,0.15,1098,0,0,1,0,1,3,3,1,71.7890411,0,0,0,0
4829,13300,63500,0.127,862,0,0,1,0,0,3,2,0,64.78356164,0,0,0,0
4830,11200,36500,0.23,792,0,0,1,0,0,3,3,1,71.7890411,0,0,0,0
4831,21200,32700,0.171,480,0,0,1,0,0,2,2,0,83.79726027,0,0,0,0
4832,26800,91600,0.229,1214,450,0,1,0,0,4,2,1,58.78082192,231,0,1,0
4833,34900,129800,0.235,1389,0,0,1,1,1,3,3,1,70.7890411,0,0,1,0
4834,23700,36900,0.434,720,0,120,2,0,1,1,4,1,94.80547945,0,0,1,0
4835,18400,124200,0.257,1224,563,120,2,0,1,3,2,1,45.76986301,720,0,1,0
4836,31600,95000,0.207,1546,0,0,1,0,1,3,4,0,86.8,0,0,1,0
4837,20700,53000,0.312,912,0,0,1,0,1,2,3,1,69.78630137,0,0,1,0
4838,21300,87200,0.446,893,0,0,1,0,0,3,2,1,19.75342466,0,0,0,0
4839,24200,113100,0.193,1808,0,0,1,1,1,3,3,1,47.77260274,0,0,1,0
4840,47800,153900,0.228,1435,0,208,2,1,1,3,3,1,3.742465753,462,0,0,0
4841,26700,96600,0.267,864,0,324,1,0,0,2,3,1,55.77808219,0,0,1,0
4842,19100,68900,0.177,800,200,0,1,0,0,2,2,0,59.78082192,0,0,0,0
4843,22800,90800,0.222,1086,0,0,1,1,0,3,2,1,49.77260274,0,0,1,0
4844,7500,83800,0.129,1172,0,0,1,1,0,3,3,1,30.76164384,288,0,1,0
4845,19600,41300,0.247,578,0,113,1,0,0,1,3,0,80.79452055,0,0,0,0
4846,15300,49400,0.152,720,0,0,1,0,0,2,2,0,61.78082192,0,0,1,0
4847,14500,87700,0.152,875,440,138,1,0,0,3,2,1,38.76712329,0,0,1,0
4848,16800,96300,0.182,1004,0,176,1,0,0,3,2,1,62.78356164,0,0,1,0
4849,13800,75600,0.13,816,0,120,1,0,0,2,2,1,42.76986301,0,0,1,0
4850,28900,101600,0.5,1296,0,207,2,0,0,3,3,1,102.8109589,0,0,1,0
4851,10200,133100,0.126,1278,0,20,2,0,0,3,2,1,4.742465753,273,0,0,0
4852,66200,194800,1.087,2790,0,288,2,1,1,4,6,1,91.80273973,0,0,1,0
4853,9900,75400,0.11,1123,0,0,1,0,0,3,2,0,95.80547945,0,0,1,0
4854,9600,63000,0.085,976,0,0,1,0,0,3,3,0,100.8082192,0,0,0,0
4855,15500,64600,0.149,804,0,0,1,0,1,3,2,1,102.8109589,0,0,1,0
4856,9500,69400,0.161,957,0,0,1,0,0,3,2,1,49.77260274,0,0,1,0
